CaseID,ResponseTypeA,ResponseTypeB,JaccardDistance
Base_H12_FrontLoaded_Increasing,Mirror,Contrast,0.555556
Base_H12_FrontLoaded_Increasing,Mirror,Fill,0.727273
Base_H12_FrontLoaded_Increasing,Complement,Simplify,0.571429
Base_H12_FrontLoaded_Increasing,Complement,Intensify,0.62963
Base_H12_FrontLoaded_Increasing,Complement,Contrast,0.5625
Base_H12_FrontLoaded_Increasing,Complement,Fill,0.655172
Base_H12_FrontLoaded_Increasing,Simplify,Intensify,0.62963
Base_H12_FrontLoaded_Increasing,Simplify,Contrast,0.466667
Base_H12_FrontLoaded_Increasing,Simplify,Fill,0.7
Base_H12_FrontLoaded_Increasing,Intensify,Contrast,0.518519
Base_H12_FrontLoaded_Increasing,Intensify,Fill,0.30303
Base_H12_FrontLoaded_Increasing,Contrast,Fill,0.551724
Base_H16_AnchorLed_AccentedEnding,Mirror,Complement,0.761905
Base_H16_AnchorLed_AccentedEnding,Mirror,Simplify,0.764706
Base_H16_AnchorLed_AccentedEnding,Mirror,Intensify,0.423077
Base_H16_AnchorLed_AccentedEnding,Mirror,Contrast,0.875
Base_H16_AnchorLed_AccentedEnding,Mirror,Fill,0.48
Base_H16_AnchorLed_AccentedEnding,Complement,Simplify,0.7
Base_H16_AnchorLed_AccentedEnding,Complement,Intensify,0.68
Base_H16_AnchorLed_AccentedEnding,Complement,Contrast,0.538462
Base_H16_AnchorLed_AccentedEnding,Complement,Fill,0.571429
Base_H16_AnchorLed_AccentedEnding,Simplify,Intensify,0.833333
Base_H16_AnchorLed_AccentedEnding,Simplify,Contrast,0.727273
Base_H16_AnchorLed_AccentedEnding,Simplify,Fill,0.809524
Base_H16_AnchorLed_AccentedEnding,Intensify,Contrast,0.64
Base_H16_AnchorLed_AccentedEnding,Intensify,Fill,0.2
Base_H16_AnchorLed_AccentedEnding,Contrast,Fill,0.52381
Base_H16_AnchorLed_Flat,Mirror,Complement,0.761905
Base_H16_AnchorLed_Flat,Mirror,Simplify,0.764706
Base_H16_AnchorLed_Flat,Mirror,Intensify,0.423077
Base_H16_AnchorLed_Flat,Mirror,Contrast,0.875
Base_H16_AnchorLed_Flat,Mirror,Fill,0.48
Base_H16_AnchorLed_Flat,Complement,Simplify,0.7
Base_H16_AnchorLed_Flat,Complement,Intensify,0.68
Base_H16_AnchorLed_Flat,Complement,Contrast,0.538462
Base_H16_AnchorLed_Flat,Complement,Fill,0.571429
Base_H16_AnchorLed_Flat,Simplify,Intensify,0.833333
Base_H16_AnchorLed_Flat,Simplify,Contrast,0.727273
Base_H16_AnchorLed_Flat,Simplify,Fill,0.809524
Base_H16_AnchorLed_Flat,Intensify,Contrast,0.64
Base_H16_AnchorLed_Flat,Intensify,Fill,0.2
Base_H16_AnchorLed_Flat,Contrast,Fill,0.52381
Base_H16_AnchorLed_Increasing,Mirror,Complement,0.761905
Base_H16_AnchorLed_Increasing,Mirror,Simplify,0.764706
Base_H16_AnchorLed_Increasing,Mirror,Intensify,0.423077
Base_H16_AnchorLed_Increasing,Mirror,Contrast,0.875
Base_H16_AnchorLed_Increasing,Mirror,Fill,0.48
Base_H16_AnchorLed_Increasing,Complement,Simplify,0.7
Base_H16_AnchorLed_Increasing,Complement,Intensify,0.68
Base_H16_AnchorLed_Increasing,Complement,Contrast,0.538462
Base_H16_AnchorLed_Increasing,Complement,Fill,0.571429
Base_H16_AnchorLed_Increasing,Simplify,Intensify,0.833333
Base_H16_AnchorLed_Increasing,Simplify,Contrast,0.727273
Base_H16_AnchorLed_Increasing,Simplify,Fill,0.809524
Base_H16_AnchorLed_Increasing,Intensify,Contrast,0.64
Base_H16_AnchorLed_Increasing,Intensify,Fill,0.2
Base_H16_AnchorLed_Increasing,Contrast,Fill,0.52381
Base_H16_BackLoaded_AccentedEnding,Mirror,Complement,0.666667
Base_H16_BackLoaded_AccentedEnding,Mirror,Simplify,0.411765
Base_H16_BackLoaded_AccentedEnding,Mirror,Intensify,0.545455
Base_H16_BackLoaded_AccentedEnding,Mirror,Contrast,0.740741
Base_H16_BackLoaded_AccentedEnding,Mirror,Fill,0.717949
Base_H16_BackLoaded_AccentedEnding,Complement,Simplify,0.6875
Base_H16_BackLoaded_AccentedEnding,Complement,Intensify,0.645161
Base_H16_BackLoaded_AccentedEnding,Complement,Contrast,0.6
Base_H16_BackLoaded_AccentedEnding,Complement,Fill,0.666667
Base_H16_BackLoaded_AccentedEnding,Simplify,Intensify,0.677419
Base_H16_BackLoaded_AccentedEnding,Simplify,Contrast,0.772727
Base_H16_BackLoaded_AccentedEnding,Simplify,Fill,0.771429
Base_H16_BackLoaded_AccentedEnding,Intensify,Contrast,0.545455
Base_H16_BackLoaded_AccentedEnding,Intensify,Fill,0.4
Base_H16_BackLoaded_AccentedEnding,Contrast,Fill,0.571429
Base_H16_BackLoaded_Flat,Mirror,Complement,0.666667
Base_H16_BackLoaded_Flat,Mirror,Simplify,0.411765
Base_H16_BackLoaded_Flat,Mirror,Intensify,0.515152
Base_H16_BackLoaded_Flat,Mirror,Contrast,0.64
Base_H16_BackLoaded_Flat,Mirror,Fill,0.666667
Base_H16_BackLoaded_Flat,Complement,Simplify,0.6875
Base_H16_BackLoaded_Flat,Complement,Intensify,0.65625
Base_H16_BackLoaded_Flat,Complement,Contrast,0.6
Base_H16_BackLoaded_Flat,Complement,Fill,0.685714
Base_H16_BackLoaded_Flat,Simplify,Intensify,0.6875
Base_H16_BackLoaded_Flat,Simplify,Contrast,0.772727
Base_H16_BackLoaded_Flat,Simplify,Fill,0.75
Base_H16_BackLoaded_Flat,Intensify,Contrast,0.558824
Base_H16_BackLoaded_Flat,Intensify,Fill,0.365854
Base_H16_BackLoaded_Flat,Contrast,Fill,0.555556
Base_H16_BackLoaded_Increasing,Mirror,Complement,0.666667
Base_H16_BackLoaded_Increasing,Mirror,Simplify,0.411765
Base_H16_BackLoaded_Increasing,Mirror,Intensify,0.545455
Base_H16_BackLoaded_Increasing,Mirror,Contrast,0.740741
Base_H16_BackLoaded_Increasing,Mirror,Fill,0.717949
Base_H16_BackLoaded_Increasing,Complement,Simplify,0.6875
Base_H16_BackLoaded_Increasing,Complement,Intensify,0.645161
Base_H16_BackLoaded_Increasing,Complement,Contrast,0.6
Base_H16_BackLoaded_Increasing,Complement,Fill,0.666667
Base_H16_BackLoaded_Increasing,Simplify,Intensify,0.677419
Base_H16_BackLoaded_Increasing,Simplify,Contrast,0.772727
Base_H16_BackLoaded_Increasing,Simplify,Fill,0.771429
Base_H16_BackLoaded_Increasing,Intensify,Contrast,0.545455
Base_H16_BackLoaded_Increasing,Intensify,Fill,0.4
Base_H16_BackLoaded_Increasing,Contrast,Fill,0.571429
Base_H16_Clustered_AccentedEnding,Mirror,Complement,0.666667
Base_H16_Clustered_AccentedEnding,Mirror,Simplify,0.705882
Base_H16_Clustered_AccentedEnding,Mirror,Intensify,0.517241
Base_H16_Clustered_AccentedEnding,Mirror,Contrast,0.76
Base_H16_Clustered_AccentedEnding,Mirror,Fill,0.535714
Base_H16_Clustered_AccentedEnding,Complement,Simplify,0.769231
Base_H16_Clustered_AccentedEnding,Complement,Intensify,0.576923
Base_H16_Clustered_AccentedEnding,Complement,Contrast,0.529412
Base_H16_Clustered_AccentedEnding,Complement,Fill,0.541667
Base_H16_Clustered_AccentedEnding,Simplify,Intensify,0.807692
Base_H16_Clustered_AccentedEnding,Simplify,Contrast,0.8125
Base_H16_Clustered_AccentedEnding,Simplify,Fill,0.791667
Base_H16_Clustered_AccentedEnding,Intensify,Contrast,0.571429
Base_H16_Clustered_AccentedEnding,Intensify,Fill,0.275862
Base_H16_Clustered_AccentedEnding,Contrast,Fill,0.416667
Base_H16_Clustered_Flat,Mirror,Complement,0.666667
Base_H16_Clustered_Flat,Mirror,Simplify,0.705882
Base_H16_Clustered_Flat,Mirror,Intensify,0.517241
Base_H16_Clustered_Flat,Mirror,Contrast,0.76
Base_H16_Clustered_Flat,Mirror,Fill,0.571429
Base_H16_Clustered_Flat,Complement,Simplify,0.769231
Base_H16_Clustered_Flat,Complement,Intensify,0.576923
Base_H16_Clustered_Flat,Complement,Contrast,0.529412
Base_H16_Clustered_Flat,Complement,Fill,0.521739
Base_H16_Clustered_Flat,Simplify,Intensify,0.807692
Base_H16_Clustered_Flat,Simplify,Contrast,0.8125
Base_H16_Clustered_Flat,Simplify,Fill,0.782609
Base_H16_Clustered_Flat,Intensify,Contrast,0.571429
Base_H16_Clustered_Flat,Intensify,Fill,0.25
Base_H16_Clustered_Flat,Contrast,Fill,0.391304
Base_H16_Clustered_Increasing,Mirror,Complement,0.666667
Base_H16_Clustered_Increasing,Mirror,Simplify,0.705882
Base_H16_Clustered_Increasing,Mirror,Intensify,0.517241
Base_H16_Clustered_Increasing,Mirror,Contrast,0.76
Base_H16_Clustered_Increasing,Mirror,Fill,0.535714
Base_H16_Clustered_Increasing,Complement,Simplify,0.769231
Base_H16_Clustered_Increasing,Complement,Intensify,0.576923
Base_H16_Clustered_Increasing,Complement,Contrast,0.529412
Base_H16_Clustered_Increasing,Complement,Fill,0.541667
Base_H16_Clustered_Increasing,Simplify,Intensify,0.807692
Base_H16_Clustered_Increasing,Simplify,Contrast,0.8125
Base_H16_Clustered_Increasing,Simplify,Fill,0.791667
Base_H16_Clustered_Increasing,Intensify,Contrast,0.571429
Base_H16_Clustered_Increasing,Intensify,Fill,0.275862
Base_H16_Clustered_Increasing,Contrast,Fill,0.416667
Base_H16_Even_AccentedEnding,Mirror,Complement,0.6
Base_H16_Even_AccentedEnding,Mirror,Simplify,0.411765
Base_H16_Even_AccentedEnding,Mirror,Intensify,0.5
Base_H16_Even_AccentedEnding,Mirror,Contrast,0.521739
Base_H16_Even_AccentedEnding,Mirror,Fill,0.717949
Base_H16_Even_AccentedEnding,Complement,Simplify,0.6
Base_H16_Even_AccentedEnding,Complement,Intensify,0.645161
Base_H16_Even_AccentedEnding,Complement,Contrast,0.526316
Base_H16_Even_AccentedEnding,Complement,Fill,0.666667
Base_H16_Even_AccentedEnding,Simplify,Intensify,0.677419
Base_H16_Even_AccentedEnding,Simplify,Contrast,0.578947
Base_H16_Even_AccentedEnding,Simplify,Fill,0.771429
Base_H16_Even_AccentedEnding,Intensify,Contrast,0.5
Base_H16_Even_AccentedEnding,Intensify,Fill,0.358974
Base_H16_Even_AccentedEnding,Contrast,Fill,0.484848
Base_H16_Even_Flat,Mirror,Complement,0.6
Base_H16_Even_Flat,Mirror,Simplify,0.411765
Base_H16_Even_Flat,Mirror,Intensify,0.558824
Base_H16_Even_Flat,Mirror,Contrast,0.521739
Base_H16_Even_Flat,Mirror,Fill,0.717949
Base_H16_Even_Flat,Complement,Simplify,0.5
Base_H16_Even_Flat,Complement,Intensify,0.65625
Base_H16_Even_Flat,Complement,Contrast,0.526316
Base_H16_Even_Flat,Complement,Fill,0.666667
Base_H16_Even_Flat,Simplify,Intensify,0.6875
Base_H16_Even_Flat,Simplify,Contrast,0.5
Base_H16_Even_Flat,Simplify,Fill,0.735294
Base_H16_Even_Flat,Intensify,Contrast,0.515152
Base_H16_Even_Flat,Intensify,Fill,0.375
Base_H16_Even_Flat,Contrast,Fill,0.484848
Base_H16_Even_Increasing,Mirror,Complement,0.6
Base_H16_Even_Increasing,Mirror,Simplify,0.411765
Base_H16_Even_Increasing,Mirror,Intensify,0.5
Base_H16_Even_Increasing,Mirror,Contrast,0.521739
Base_H16_Even_Increasing,Mirror,Fill,0.717949
Base_H16_Even_Increasing,Complement,Simplify,0.6
Base_H16_Even_Increasing,Complement,Intensify,0.645161
Base_H16_Even_Increasing,Complement,Contrast,0.526316
Base_H16_Even_Increasing,Complement,Fill,0.666667
Base_H16_Even_Increasing,Simplify,Intensify,0.677419
Base_H16_Even_Increasing,Simplify,Contrast,0.578947
Base_H16_Even_Increasing,Simplify,Fill,0.771429
Base_H16_Even_Increasing,Intensify,Contrast,0.5
Base_H16_Even_Increasing,Intensify,Fill,0.358974
Base_H16_Even_Increasing,Contrast,Fill,0.484848
Base_H16_FrontLoaded_AccentedEnding,Mirror,Complement,0.666667
Base_H16_FrontLoaded_AccentedEnding,Mirror,Simplify,0.411765
Base_H16_FrontLoaded_AccentedEnding,Mirror,Intensify,0.545455
Base_H16_FrontLoaded_AccentedEnding,Mirror,Contrast,0.740741
Base_H16_FrontLoaded_AccentedEnding,Mirror,Fill,0.717949
Base_H16_FrontLoaded_AccentedEnding,Complement,Simplify,0.6875
Base_H16_FrontLoaded_AccentedEnding,Complement,Intensify,0.645161
Base_H16_FrontLoaded_AccentedEnding,Complement,Contrast,0.6
Base_H16_FrontLoaded_AccentedEnding,Complement,Fill,0.666667
Base_H16_FrontLoaded_AccentedEnding,Simplify,Intensify,0.677419
Base_H16_FrontLoaded_AccentedEnding,Simplify,Contrast,0.772727
Base_H16_FrontLoaded_AccentedEnding,Simplify,Fill,0.735294
Base_H16_FrontLoaded_AccentedEnding,Intensify,Contrast,0.545455
Base_H16_FrontLoaded_AccentedEnding,Intensify,Fill,0.439024
Base_H16_FrontLoaded_AccentedEnding,Contrast,Fill,0.484848
Base_H16_FrontLoaded_Flat,Mirror,Complement,0.666667
Base_H16_FrontLoaded_Flat,Mirror,Simplify,0.411765
Base_H16_FrontLoaded_Flat,Mirror,Intensify,0.558824
Base_H16_FrontLoaded_Flat,Mirror,Contrast,0.692308
Base_H16_FrontLoaded_Flat,Mirror,Fill,0.684211
Base_H16_FrontLoaded_Flat,Complement,Simplify,0.6875
Base_H16_FrontLoaded_Flat,Complement,Intensify,0.65625
Base_H16_FrontLoaded_Flat,Complement,Contrast,0.6
Base_H16_FrontLoaded_Flat,Complement,Fill,0.666667
Base_H16_FrontLoaded_Flat,Simplify,Intensify,0.6875
Base_H16_FrontLoaded_Flat,Simplify,Contrast,0.772727
Base_H16_FrontLoaded_Flat,Simplify,Fill,0.735294
Base_H16_FrontLoaded_Flat,Intensify,Contrast,0.558824
Base_H16_FrontLoaded_Flat,Intensify,Fill,0.414634
Base_H16_FrontLoaded_Flat,Contrast,Fill,0.484848
Base_H16_FrontLoaded_Increasing,Mirror,Complement,0.666667
Base_H16_FrontLoaded_Increasing,Mirror,Simplify,0.411765
Base_H16_FrontLoaded_Increasing,Mirror,Intensify,0.545455
Base_H16_FrontLoaded_Increasing,Mirror,Contrast,0.740741
Base_H16_FrontLoaded_Increasing,Mirror,Fill,0.717949
Base_H16_FrontLoaded_Increasing,Complement,Simplify,0.6875
Base_H16_FrontLoaded_Increasing,Complement,Intensify,0.645161
Base_H16_FrontLoaded_Increasing,Complement,Contrast,0.6
Base_H16_FrontLoaded_Increasing,Complement,Fill,0.666667
Base_H16_FrontLoaded_Increasing,Simplify,Intensify,0.677419
Base_H16_FrontLoaded_Increasing,Simplify,Contrast,0.772727
Base_H16_FrontLoaded_Increasing,Simplify,Fill,0.735294
Base_H16_FrontLoaded_Increasing,Intensify,Contrast,0.545455
Base_H16_FrontLoaded_Increasing,Intensify,Fill,0.439024
Base_H16_FrontLoaded_Increasing,Contrast,Fill,0.484848
Base_H20_AnchorLed_AccentedEnding,Mirror,Complement,0.565217
Base_H20_AnchorLed_AccentedEnding,Mirror,Simplify,0.714286
Base_H20_AnchorLed_AccentedEnding,Mirror,Intensify,0.344828
Base_H20_AnchorLed_AccentedEnding,Mirror,Contrast,0.777778
Base_H20_AnchorLed_AccentedEnding,Mirror,Fill,0.464286
Base_H20_AnchorLed_AccentedEnding,Complement,Simplify,0.5
Base_H20_AnchorLed_AccentedEnding,Complement,Intensify,0.555556
Base_H20_AnchorLed_AccentedEnding,Complement,Contrast,0.5
Base_H20_AnchorLed_AccentedEnding,Complement,Fill,0.521739
Base_H20_AnchorLed_AccentedEnding,Simplify,Intensify,0.777778
Base_H20_AnchorLed_AccentedEnding,Simplify,Contrast,0.5
Base_H20_AnchorLed_AccentedEnding,Simplify,Fill,0.727273
Base_H20_AnchorLed_AccentedEnding,Intensify,Contrast,0.555556
Base_H20_AnchorLed_AccentedEnding,Intensify,Fill,0.310345
Base_H20_AnchorLed_AccentedEnding,Contrast,Fill,0.454545
Base_H20_AnchorLed_Flat,Mirror,Complement,0.565217
Base_H20_AnchorLed_Flat,Mirror,Simplify,0.714286
Base_H20_AnchorLed_Flat,Mirror,Intensify,0.344828
Base_H20_AnchorLed_Flat,Mirror,Contrast,0.777778
Base_H20_AnchorLed_Flat,Mirror,Fill,0.464286
Base_H20_AnchorLed_Flat,Complement,Simplify,0.5
Base_H20_AnchorLed_Flat,Complement,Intensify,0.555556
Base_H20_AnchorLed_Flat,Complement,Contrast,0.5
Base_H20_AnchorLed_Flat,Complement,Fill,0.521739
Base_H20_AnchorLed_Flat,Simplify,Intensify,0.777778
Base_H20_AnchorLed_Flat,Simplify,Contrast,0.5
Base_H20_AnchorLed_Flat,Simplify,Fill,0.727273
Base_H20_AnchorLed_Flat,Intensify,Contrast,0.555556
Base_H20_AnchorLed_Flat,Intensify,Fill,0.310345
Base_H20_AnchorLed_Flat,Contrast,Fill,0.454545
Base_H20_AnchorLed_Increasing,Mirror,Complement,0.565217
Base_H20_AnchorLed_Increasing,Mirror,Simplify,0.714286
Base_H20_AnchorLed_Increasing,Mirror,Intensify,0.344828
Base_H20_AnchorLed_Increasing,Mirror,Contrast,0.777778
Base_H20_AnchorLed_Increasing,Mirror,Fill,0.464286
Base_H20_AnchorLed_Increasing,Complement,Simplify,0.5
Base_H20_AnchorLed_Increasing,Complement,Intensify,0.555556
Base_H20_AnchorLed_Increasing,Complement,Contrast,0.5
Base_H20_AnchorLed_Increasing,Complement,Fill,0.521739
Base_H20_AnchorLed_Increasing,Simplify,Intensify,0.777778
Base_H20_AnchorLed_Increasing,Simplify,Contrast,0.5
Base_H20_AnchorLed_Increasing,Simplify,Fill,0.727273
Base_H20_AnchorLed_Increasing,Intensify,Contrast,0.555556
Base_H20_AnchorLed_Increasing,Intensify,Fill,0.310345
Base_H20_AnchorLed_Increasing,Contrast,Fill,0.454545
Base_H20_BackLoaded_AccentedEnding,Mirror,Complement,0.615385
Base_H20_BackLoaded_AccentedEnding,Mirror,Simplify,0.52381
Base_H20_BackLoaded_AccentedEnding,Mirror,Intensify,0.65
Base_H20_BackLoaded_AccentedEnding,Mirror,Contrast,0.6875
Base_H20_BackLoaded_AccentedEnding,Mirror,Fill,0.765957
Base_H20_BackLoaded_AccentedEnding,Complement,Simplify,0.611111
Base_H20_BackLoaded_AccentedEnding,Complement,Intensify,0.545455
Base_H20_BackLoaded_AccentedEnding,Complement,Contrast,0.5
Base_H20_BackLoaded_AccentedEnding,Complement,Fill,0.594595
Base_H20_BackLoaded_AccentedEnding,Simplify,Intensify,0.735294
Base_H20_BackLoaded_AccentedEnding,Simplify,Contrast,0.708333
Base_H20_BackLoaded_AccentedEnding,Simplify,Fill,0.794872
Base_H20_BackLoaded_AccentedEnding,Intensify,Contrast,0.363636
Base_H20_BackLoaded_AccentedEnding,Intensify,Fill,0.333333
Base_H20_BackLoaded_AccentedEnding,Contrast,Fill,0.432432
Base_H20_BackLoaded_Flat,Mirror,Complement,0.615385
Base_H20_BackLoaded_Flat,Mirror,Simplify,0.52381
Base_H20_BackLoaded_Flat,Mirror,Intensify,0.589744
Base_H20_BackLoaded_Flat,Mirror,Contrast,0.6
Base_H20_BackLoaded_Flat,Mirror,Fill,0.723404
Base_H20_BackLoaded_Flat,Complement,Simplify,0.529412
Base_H20_BackLoaded_Flat,Complement,Intensify,0.558824
Base_H20_BackLoaded_Flat,Complement,Contrast,0.5
Base_H20_BackLoaded_Flat,Complement,Fill,0.615385
Base_H20_BackLoaded_Flat,Simplify,Intensify,0.705882
Base_H20_BackLoaded_Flat,Simplify,Contrast,0.652174
Base_H20_BackLoaded_Flat,Simplify,Fill,0.775
Base_H20_BackLoaded_Flat,Intensify,Contrast,0.382353
Base_H20_BackLoaded_Flat,Intensify,Fill,0.377778
Base_H20_BackLoaded_Flat,Contrast,Fill,0.461538
Base_H20_BackLoaded_Increasing,Mirror,Complement,0.615385
Base_H20_BackLoaded_Increasing,Mirror,Simplify,0.52381
Base_H20_BackLoaded_Increasing,Mirror,Intensify,0.65
Base_H20_BackLoaded_Increasing,Mirror,Contrast,0.6875
Base_H20_BackLoaded_Increasing,Mirror,Fill,0.765957
Base_H20_BackLoaded_Increasing,Complement,Simplify,0.611111
Base_H20_BackLoaded_Increasing,Complement,Intensify,0.545455
Base_H20_BackLoaded_Increasing,Complement,Contrast,0.5
Base_H20_BackLoaded_Increasing,Complement,Fill,0.594595
Base_H20_BackLoaded_Increasing,Simplify,Intensify,0.735294
Base_H20_BackLoaded_Increasing,Simplify,Contrast,0.708333
Base_H20_BackLoaded_Increasing,Simplify,Fill,0.794872
Base_H20_BackLoaded_Increasing,Intensify,Contrast,0.363636
Base_H20_BackLoaded_Increasing,Intensify,Fill,0.333333
Base_H20_BackLoaded_Increasing,Contrast,Fill,0.432432
Base_H20_Clustered_AccentedEnding,Mirror,Complement,0.653846
Base_H20_Clustered_AccentedEnding,Mirror,Simplify,0.761905
Base_H20_Clustered_AccentedEnding,Mirror,Intensify,0.4
Base_H20_Clustered_AccentedEnding,Mirror,Contrast,0.8
Base_H20_Clustered_AccentedEnding,Mirror,Fill,0.483871
Base_H20_Clustered_AccentedEnding,Complement,Simplify,0.733333
Base_H20_Clustered_AccentedEnding,Complement,Intensify,0.586207
Base_H20_Clustered_AccentedEnding,Complement,Contrast,0.55
Base_H20_Clustered_AccentedEnding,Complement,Fill,0.518519
Base_H20_Clustered_AccentedEnding,Simplify,Intensify,0.814815
Base_H20_Clustered_AccentedEnding,Simplify,Contrast,0.75
Base_H20_Clustered_AccentedEnding,Simplify,Fill,0.807692
Base_H20_Clustered_AccentedEnding,Intensify,Contrast,0.645161
Base_H20_Clustered_AccentedEnding,Intensify,Fill,0.34375
Base_H20_Clustered_AccentedEnding,Contrast,Fill,0.423077
Base_H20_Clustered_Flat,Mirror,Complement,0.653846
Base_H20_Clustered_Flat,Mirror,Simplify,0.761905
Base_H20_Clustered_Flat,Mirror,Intensify,0.4
Base_H20_Clustered_Flat,Mirror,Contrast,0.8
Base_H20_Clustered_Flat,Mirror,Fill,0.516129
Base_H20_Clustered_Flat,Complement,Simplify,0.733333
Base_H20_Clustered_Flat,Complement,Intensify,0.586207
Base_H20_Clustered_Flat,Complement,Contrast,0.55
Base_H20_Clustered_Flat,Complement,Fill,0.5
Base_H20_Clustered_Flat,Simplify,Intensify,0.814815
Base_H20_Clustered_Flat,Simplify,Contrast,0.75
Base_H20_Clustered_Flat,Simplify,Fill,0.8
Base_H20_Clustered_Flat,Intensify,Contrast,0.645161
Base_H20_Clustered_Flat,Intensify,Fill,0.375
Base_H20_Clustered_Flat,Contrast,Fill,0.4
Base_H20_Clustered_Increasing,Mirror,Complement,0.653846
Base_H20_Clustered_Increasing,Mirror,Simplify,0.761905
Base_H20_Clustered_Increasing,Mirror,Intensify,0.4
Base_H20_Clustered_Increasing,Mirror,Contrast,0.8
Base_H20_Clustered_Increasing,Mirror,Fill,0.483871
Base_H20_Clustered_Increasing,Complement,Simplify,0.733333
Base_H20_Clustered_Increasing,Complement,Intensify,0.586207
Base_H20_Clustered_Increasing,Complement,Contrast,0.55
Base_H20_Clustered_Increasing,Complement,Fill,0.518519
Base_H20_Clustered_Increasing,Simplify,Intensify,0.814815
Base_H20_Clustered_Increasing,Simplify,Contrast,0.75
Base_H20_Clustered_Increasing,Simplify,Fill,0.807692
Base_H20_Clustered_Increasing,Intensify,Contrast,0.645161
Base_H20_Clustered_Increasing,Intensify,Fill,0.34375
Base_H20_Clustered_Increasing,Contrast,Fill,0.423077
Base_H20_Even_AccentedEnding,Mirror,Complement,0.363636
Base_H20_Even_AccentedEnding,Mirror,Simplify,0.52381
Base_H20_Even_AccentedEnding,Mirror,Intensify,0.457143
Base_H20_Even_AccentedEnding,Mirror,Contrast,0.5
Base_H20_Even_AccentedEnding,Mirror,Fill,0.681818
Base_H20_Even_AccentedEnding,Complement,Simplify,0.529412
Base_H20_Even_AccentedEnding,Complement,Intensify,0.545455
Base_H20_Even_AccentedEnding,Complement,Contrast,0.285714
Base_H20_Even_AccentedEnding,Complement,Fill,0.594595
Base_H20_Even_AccentedEnding,Simplify,Intensify,0.69697
Base_H20_Even_AccentedEnding,Simplify,Contrast,0.652174
Base_H20_Even_AccentedEnding,Simplify,Fill,0.794872
Base_H20_Even_AccentedEnding,Intensify,Contrast,0.363636
Base_H20_Even_AccentedEnding,Intensify,Fill,0.372093
Base_H20_Even_AccentedEnding,Contrast,Fill,0.432432
Base_H20_Even_Flat,Mirror,Complement,0.363636
Base_H20_Even_Flat,Mirror,Simplify,0.52381
Base_H20_Even_Flat,Mirror,Intensify,0.513514
Base_H20_Even_Flat,Mirror,Contrast,0.5
Base_H20_Even_Flat,Mirror,Fill,0.681818
Base_H20_Even_Flat,Complement,Simplify,0.529412
Base_H20_Even_Flat,Complement,Intensify,0.558824
Base_H20_Even_Flat,Complement,Contrast,0.285714
Base_H20_Even_Flat,Complement,Fill,0.594595
